species	type	location	rxn	time
1	I	7	Sample_recovery	92.67891957
2	I	7	Sample_recovery	89.17651933
3	I	8	Sample_recovery	81.12409930
4	I	8	Sample_recovery	86.87895508
5	I	7	Sample_recovery	95.80473202
6	I	7	Sample_recovery	99.53809436
7	I	5	Sample_recovery	100.00000757
8	I	0	Sample_recovery	92.26437295
9	I	5	Sample_recovery	100.00000412
10	I	7	Sample_recovery	98.12574479
11	I	5	Sample_recovery	96.41874078
12	I	5	Sample_recovery	95.97100282
13	I	3	Sample_recovery	97.18551437
14	I	3	Sample_recovery	81.44923220
15	I	8	Sample_recovery	74.12128592
16	I	8	Sample_recovery	100.00000102
17	I	8	Sample_recovery	69.95201917
18	I	0	Sample_recovery	96.54224913
19	I	0	Sample_recovery	99.33421671
20	I	4	Sample_recovery	96.47728338
21	I	0	Sample_recovery	61.30143218
22	I	9	Sample_recovery	87.56689468
23	I	8	Sample_recovery	86.87137631
24	I	8	Sample_recovery	81.08433318
25	I	4	Sample_recovery	89.64855080
26	I	4	Sample_recovery	88.52139791
27	I	4	Sample_recovery	91.96854922
28	I	4	Sample_recovery	90.36914752
29	I	4	Sample_recovery	89.07473747
30	I	5	Sample_recovery	88.30547268
31	I	9	Sample_recovery	74.41613278
32	I	5	Sample_recovery	90.17446801
33	I	5	Sample_recovery	89.02560189
34	I	5	Sample_recovery	85.97150780
35	I	0	Sample_recovery	100.00000604
36	I	9	Sample_recovery	97.50975309
37	I	2	Sample_recovery	99.43154802
38	I	8	Sample_recovery	88.89328280
39	I	4	Sample_recovery	87.86070260
40	I	2	Sample_recovery	88.48256885
41	I	8	Sample_recovery	69.19672491
42	I	0	Sample_recovery	100.00000862
43	I	4	Sample_recovery	100.00000374
44	I	5	Sample_recovery	96.46375971
45	I	5	Sample_recovery	89.83555092
46	I	5	Sample_recovery	97.69569795
47	I	5	Sample_recovery	92.27536289
48	I	7	Sample_recovery	98.06153091
49	I	7	Sample_recovery	95.71110984
50	I	8	Sample_recovery	80.79580896
51	I	8	Sample_recovery	96.21377335
52	I	8	Sample_recovery	74.92023842
53	I	3	Sample_recovery	69.92888268
54	I	8	Sample_recovery	79.48939351
55	I	8	Sample_recovery	91.36388126
56	I	8	Sample_recovery	95.15317064
57	I	0	Sample_recovery	100.00000096
58	I	5	Sample_recovery	42.84497088
59	I	9	Sample_recovery	99.68084234
60	I	4	Sample_recovery	100.00000062
61	I	4	Sample_recovery	99.38080594
62	I	4	Sample_recovery	97.58763709
63	I	2	Sample_recovery	97.41126247
64	I	8	Sample_recovery	16.98349497
65	I	8	Sample_recovery	89.07066080
66	I	1	Sample_recovery	88.34529829
67	I	1	Sample_recovery	100.00000626
68	I	1	Sample_recovery	98.61355735
69	I	1	Sample_recovery	97.22134135
70	I	8	Sample_recovery	57.65452551
71	I	8	Sample_recovery	98.74727073
72	I	7	Sample_recovery	97.05687101
73	I	1	Sample_recovery	95.51267328
74	I	4	Sample_recovery	100.00000216
75	I	0	Sample_recovery	97.73403497
76	I	0	Sample_recovery	99.73363242
77	I	8	Sample_recovery	88.62545105
78	I	8	Sample_recovery	86.53985159
79	I	1	Sample_recovery	100.00000746
80	I	0	Sample_recovery	89.53878413
81	I	4	Sample_recovery	95.92635102
82	I	5	Sample_recovery	82.94124305
83	I	8	Sample_recovery	100.00000739
84	I	3	Sample_recovery	99.81450041
85	I	0	Sample_recovery	100.00000173
86	I	6	Sample_recovery	100.00000193
87	I	6	Sample_recovery	82.07371021
88	I	6	Sample_recovery	83.38564617
89	I	6	Sample_recovery	100.00000542
90	I	0	Sample_recovery	83.78460422
91	I	5	Sample_recovery	98.70305896
92	I	6	Sample_recovery	95.75273529
93	I	6	Sample_recovery	94.47889818
94	I	6	Sample_recovery	98.44922625
95	I	6	Sample_recovery	54.47353761
96	I	6	Sample_recovery	99.15011944
97	I	0	Sample_recovery	96.62080254
98	I	8	Sample_recovery	85.84568409
99	I	8	Sample_recovery	100.00000441
100	I	6	Sample_recovery	100.00000726
101	I	8	Sample_recovery	99.12605723
102	I	2	Sample_recovery	96.35143213
103	I	6	Sample_recovery	100.00000056
104	I	7	Sample_recovery	100.00000480
105	I	6	Sample_recovery	98.85074441
106	I	7	Sample_recovery	64.31286462
107	I	8	Sample_recovery	87.85682702
108	I	6	Sample_recovery	98.27040809
109	I	8	Sample_recovery	93.85591077
110	I	0	Sample_recovery	86.52154043
111	I	8	Sample_recovery	100.00000191
112	I	6	Sample_recovery	66.01506869
113	I	8	Sample_recovery	92.56999177
114	I	6	Sample_recovery	100.00000816
115	I	6	Sample_recovery	53.83998769
116	I	0	Sample_recovery	84.22201185
117	I	6	Sample_recovery	91.56693765
118	I	9	Sample_recovery	72.60223958
119	I	3	Sample_recovery	98.36391555
120	I	8	Sample_recovery	74.33377280
121	I	5	Sample_recovery	95.78660524
122	I	5	Sample_recovery	100.00000070
123	I	1	Sample_recovery	94.80761860
124	I	1	Sample_recovery	100.00000271
125	I	8	Sample_recovery	39.66278003
126	I	8	Sample_recovery	59.66551458
127	I	3	Sample_recovery	90.89630378
128	I	5	Sample_recovery	93.03307435
129	I	8	Sample_recovery	100.00000525
130	I	7	Sample_recovery	73.25855594
131	I	7	Sample_recovery	93.62194525
132	I	3	Sample_recovery	98.20967168
133	I	3	Sample_recovery	91.91926349
134	I	1	Sample_recovery	100.00000144
135	I	3	Sample_recovery	87.28308076
136	I	8	Sample_recovery	98.42137596
137	I	7	Sample_recovery	100.00000955
138	I	3	Sample_recovery	100.00000563
139	I	8	Sample_recovery	43.90914048
140	I	2	Sample_recovery	87.91321389
141	I	2	Sample_recovery	99.27120893
142	I	2	Sample_recovery	89.67366300
143	I	8	Sample_recovery	73.23693215
144	I	5	Sample_recovery	77.17422822
145	I	0	Sample_recovery	91.53697033
146	I	1	Sample_recovery	100.00000648
147	I	9	Sample_recovery	99.99549383
148	I	1	Sample_recovery	97.39130825
149	I	3	Sample_recovery	96.39105369
150	I	1	Sample_recovery	81.65252086
151	I	8	Sample_recovery	92.59156081
152	I	3	Sample_recovery	82.16740066
153	I	1	Sample_recovery	90.24477761
154	I	4	Sample_recovery	100.00000759
155	I	2	Sample_recovery	97.16133495
156	I	4	Sample_recovery	100.00000757
157	I	4	Sample_recovery	95.59617696
158	I	6	Sample_recovery	91.23219164
159	I	4	Sample_recovery	97.24248330
160	I	3	Sample_recovery	96.56046317
161	I	1	Sample_recovery	61.46544520
162	I	1	Sample_recovery	59.23230920
163	I	8	Sample_recovery	100.00000880
164	I	8	Sample_recovery	100.00000585
165	I	3	Sample_recovery	34.94269192
166	I	3	Sample_recovery	88.87775401
167	I	3	Sample_recovery	89.80254220
168	I	3	Sample_recovery	84.76525559
169	I	5	Sample_recovery	98.49962260
170	I	3	Sample_recovery	91.14950307
171	I	6	Sample_recovery	96.52560075
172	I	1	Sample_recovery	100.00000797
173	I	1	Sample_recovery	95.59506554
174	I	8	Sample_recovery	92.88690129
175	I	3	Sample_recovery	92.69997434
176	I	5	Sample_recovery	96.61379093
177	I	8	Sample_recovery	89.33210059
178	I	6	Sample_recovery	91.29393787
179	I	8	Sample_recovery	89.70489661
180	I	4	Sample_recovery	98.80728833
181	I	6	Sample_recovery	79.35585255
182	I	6	Sample_recovery	81.49098413
183	I	9	Sample_recovery	98.55920275
184	I	2	Sample_recovery	92.51222290
185	I	2	Sample_recovery	87.29157720
186	I	8	Sample_recovery	91.12670379
187	I	7	Sample_recovery	100.00000894
188	I	3	Sample_recovery	99.79369511
189	I	3	Sample_recovery	86.71195244
190	I	4	Sample_recovery	78.78752653
191	I	8	Sample_recovery	94.34275367
192	I	3	Sample_recovery	70.01634996
193	I	3	Sample_recovery	84.18311204
194	I	3	Sample_recovery	78.17063622
195	I	4	Sample_recovery	91.38289676
196	I	7	Sample_recovery	94.69823079
197	I	3	Sample_recovery	85.05424514
198	I	6	Sample_recovery	87.55452830
199	I	6	Sample_recovery	88.94610707
